deptDe,year,idSupplier,intCategory,officeDe,amount
EDI,2012,0,9,EBG,24418.1
EDI,2012,0,1,BAG,26335
EDI,2012,0,1,BAK,21502.8
EDI,2012,0,13,BAR,7837.23
EDI,2012,0,6,EBG,1450.95
EDI,2012,0,5,GS-EDI,3702.15
EDI,2012,0,10,BAK,6981.1
EDI,2012,0,18,EBG,852335.22
EDI,2012,0,5,BAG,335594.72
EDI,2012,0,10,BFS,30805.9
EDI,2012,0,6,SBF,53385.56
EDI,2012,0,1,SBF,8192.35
EDI,2012,0,1,NB,7308.1
EDI,2012,0,15,BSV,992319.45
EDI,2012,0,4,MeteoSchweiz,1132436.99
EDI,2012,0,13,BAK,4813.55
EDI,2012,0,22,NB,896630.9
EDI,2012,0,1,GS-EDI,32280.4
EDI,2012,0,7,BAK,8583.35
EDI,2012,0,22,BAG,1424253.51
EDI,2012,0,22,BAK,1706784.57
EDI,2012,0,6,BAR,37343.41
EDI,2012,0,12,MeteoSchweiz,155864.22
EDI,2012,0,18,BAR,2009014.03
EDI,2012,0,22,BAR,88624.21
EDI,2012,0,6,BAK,128699.47
EDI,2012,0,18,BAK,2274842.83
EDI,2012,0,6,BAG,48698.45
EDI,2012,0,18,BAG,12986457.42
EDI,2012,0,22,BFS,766141.6
EDI,2012,0,19,BAG,345376.4
EDI,2012,0,19,BAK,204246.5
EDI,2012,0,19,BAR,5698.1
EDI,2013,488909037,18,BAG,3171455.4
EDI,2013,488909037,18,BVET,1892723
EDI,2013,488909037,22,BAG,34426.9
EDI,2013,488909037,22,BVET,3793346.3
EDI,2013,488909037,18,BAG,47404
EDI,2013,488909037,18,BVET,22090
EDI,2013,488909037,19,BVET,10000
EDI,2013,481143691,18,BFS,6774052.25
EDI,2013,481143691,18,BSV,37260
EDI,2013,485765205,18,BAG,3791632.15
EDI,2013,485765205,22,BAG,7084.8
EDI,2013,484295670,18,BAG,2114059.7
EDI,2013,484295670,18,BAG,402663.9
EDI,2013,484295670,22,BAG,13142
EDI,2013,484295670,4,BAG,3795
EDI,2013,484295670,18,BAG,700
EDI,2013,486234347,18,BAG,2392439
EDI,2013,486234347,18,BSV,128270
EDI,2013,486234347,6,BSV,1396
EDI,2013,482832115,14,MeteoSchweiz,6570.17
EDI,2013,482832115,14,BFS,2206398.55
EDI,2013,482832115,22,NB,2.1
EDI,2013,481363729,18,BFS,2051136.7
EDI,2013,481363729,18,BAG,138808
EDI,2013,480193374,18,BFS,2150752.15
EDI,2013,480193374,18,BAG,36060
EDI,2013,480676931,18,BAG,2131056
EDI,2013,480994557,19,BAK,2063589.3
EDI,2013,480994557,22,NB,1955.3
EDI,2013,482770088,18,BAG,2030000
EDI,2013,482842911,15,BVET,1295510.15
EDI,2013,482842911,15,BAG,105620.6
EDI,2013,482842911,15,BVET,257313.45
EDI,2013,482842911,18,BAG,149500.9
EDI,2013,482842911,18,BFS,77395.85
EDI,2013,482842911,18,BVET,23393.15
EDI,2013,482842911,18,BAG,18370.05
EDI,2013,482842911,18,BVET,14863.5
EDI,2013,481843717,18,BAG,1882143.8
EDI,2013,482752065,18,BAG,1156827.2
EDI,2013,482752065,18,BFS,73433
EDI,2013,482752065,18,BVET,158000
EDI,2013,482752065,4,BVET,40000
EDI,2013,482752065,22,BAG,2072.4
EDI,2013,482752065,22,NB,3500
EDI,2013,482752065,6,BAG,2250
EDI,2013,482752065,18,BAG,1700
EDI,2013,480683648,6,GS-EDI,21372.8
EDI,2013,480683648,6,EBG,7180.5
EDI,2013,480683648,6,BAR,16198.25
EDI,2013,480683648,6,BAK,128388.9
EDI,2013,480683648,6,MeteoSchweiz,280821.9
EDI,2013,480683648,6,BAG,264421.47
EDI,2013,480683648,6,BFS,360022.4
EDI,2013,480683648,6,BSV,190428.05
EDI,2013,480683648,6,SBF,1285.4
EDI,2013,480683648,6,BVET,83689.45
EDI,2013,480683648,6,IVI,18958.85
EDI,2013,480683648,6,NB,4929.5
EDI,2013,480683648,22,GS-EDI,662.4
EDI,2013,480683648,22,BAK,543.95
EDI,2013,480683648,22,MeteoSchweiz,22663.8
EDI,2013,480683648,22,BAG,16802.85
EDI,2013,480683648,22,BSV,5800
EDI,2013,480683648,22,IVI,30.15
EDI,2013,480683648,18,BAG,5416.08
EDI,2013,480683648,18,BFS,648
EDI,2013,480683648,18,BVET,3100.65
EDI,2013,480683648,15,MeteoSchweiz,1528.4
EDI,2013,481088086,18,BFS,1405305.75
EDI,2013,481991560,17,MeteoSchweiz,1346412.33
EDI,2013,481991560,15,MeteoSchweiz,10854
EDI,2013,488547563,17,BAR,624291.2
EDI,2013,488547563,17,NB,624835.3
EDI,2013,488547563,18,NB,4887
EDI,2013,482461691,18,BAG,1211947.95
EDI,2013,482461691,18,BAG,26090
EDI,2013,482461691,18,BAG,2997.8
EDI,2013,482461691,22,BAG,760
EDI,2013,482461691,18,BSV,190
EDI,2013,483791526,18,BVET,832433.55
EDI,2013,483791526,22,BVET,366600
EDI,2013,483791526,22,IVI,1797.1
EDI,2013,483791526,18,BVET,20880.9
EDI,2013,483791526,5,IVI,272.4
EDI,2013,480193184,18,BFS,1159930.8
EDI,2013,480193184,22,BFS,605.8
EDI,2013,480232263,18,BFS,720171.6
EDI,2013,480232263,18,BAR,2274.5
EDI,2013,480232263,18,BAG,5184
EDI,2013,480232263,18,BFS,285352.45
EDI,2013,480232263,15,BFS,12888.55
EDI,2013,480232263,15,NB,114299.6
EDI,2013,480232263,22,BAK,18252
EDI,2013,487858045,22,BAG,1016219
EDI,2013,482761665,15,BAG,720287.55
EDI,2013,482761665,15,BFS,37836.35
EDI,2013,482761665,18,BAG,167688.75
EDI,2013,482761665,18,SBF,495
EDI,2013,482761665,18,BFS,9797.75
EDI,2013,482515538,18,BAG,796053.1
EDI,2013,482515538,18,BSV,80000
EDI,2013,482515538,22,BAG,1080.5
EDI,2013,317802882,4,MeteoSchweiz,720067.56
EDI,2013,317802882,17,MeteoSchweiz,91082.4
EDI,2013,317802882,22,MeteoSchweiz,10140
EDI,2013,480945877,18,BAR,9350.25
EDI,2013,480945877,18,MeteoSchweiz,185793.75
EDI,2013,480945877,18,BFS,446933.8
EDI,2013,480945877,18,NB,28501.2
EDI,2013,480945877,18,BAR,31350.85
EDI,2013,480945877,18,MeteoSchweiz,54791.1
EDI,2013,480945877,18,BFS,0
EDI,2013,480945877,18,MeteoSchweiz,60839.1
EDI,2013,485613595,18,BFS,782506.6
EDI,2013,484597497,18,BFS,109582.2
EDI,2013,484597497,18,BSV,53568
EDI,2013,484597497,18,BVET,182012.25
EDI,2013,484597497,18,NB,58479.4
EDI,2013,484597497,15,BSV,330113.9
EDI,2013,484597497,15,BVET,38963.95
EDI,2013,484592105,22,BVET,752644
EDI,2013,484592105,18,BVET,13076
EDI,2013,484592105,18,BVET,200
EDI,2013,480279509,18,BFS,759252.15
EDI,2013,480791909,18,BAG,755000
EDI,2013,482522427,14,GS-EDI,14555.85
EDI,2013,482522427,14,EBG,18503.9
EDI,2013,482522427,14,BAR,14494.45
EDI,2013,482522427,14,BAK,203700.7
EDI,2013,482522427,14,BAG,292161.2
EDI,2013,482522427,14,BSV,76524.55
EDI,2013,482522427,14,SBF,3086.3
EDI,2013,482522427,14,BVET,118084.49
EDI,2013,482522427,14,IVI,830.6
EDI,2013,480021380,18,BFS,722179.1
EDI,2013,482207235,6,GS-EDI,15566.1
EDI,2013,482207235,6,EBG,4906.4
EDI,2013,482207235,6,BAR,6973.5
EDI,2013,482207235,6,BAK,46609.05
EDI,2013,482207235,6,MeteoSchweiz,109288.78
EDI,2013,482207235,6,BAG,241188.54
EDI,2013,482207235,6,BFS,98235.95
EDI,2013,482207235,6,BSV,51735.05
EDI,2013,482207235,6,SBF,4272
EDI,2013,482207235,6,BVET,75571.71
EDI,2013,482207235,6,IVI,15176.47
EDI,2013,482207235,6,NB,27078.74
EDI,2013,482207235,22,BAK,8226.4
EDI,2013,482207235,22,MeteoSchweiz,-794.4
EDI,2013,482207235,22,BVET,1008.3
EDI,2013,482207235,18,BAG,3241.92
EDI,2013,482207235,18,BVET,616.8
EDI,2013,488131277,18,BAG,498422.45
EDI,2013,488131277,18,BAG,4009.3
EDI,2013,488131277,18,NB,180483.25
EDI,2013,488131277,22,NB,21978.75
EDI,2013,481087984,18,EBG,1104.3
EDI,2013,481087984,18,BAG,497595
EDI,2013,481087984,18,BFS,76071.8
EDI,2013,481087984,18,BSV,30000
EDI,2013,481087984,18,BAG,42468.3
EDI,2013,480035893,18,BFS,421215
EDI,2013,480035893,15,BFS,112183.45
EDI,2013,480035893,18,BFS,83880
EDI,2013,480035893,18,BSV,3240
EDI,2013,480014468,15,MeteoSchweiz,315588.48
EDI,2013,480014468,17,MeteoSchweiz,181179.93
EDI,2013,480014468,18,BAG,106801.2
EDI,2013,480014468,15,MeteoSchweiz,12531.26
EDI,2013,480014468,15,BAG,125
EDI,2013,480014468,15,MeteoSchweiz,2178.2
EDI,2013,480014468,22,BAR,708
EDI,2013,480014468,18,BFS,410.4
EDI,2013,113680261,18,BAG,329035
EDI,2013,113680261,22,BAG,189118.6
EDI,2013,113680261,18,BAG,100000
EDI,2013,0,7,BFS,10328.1
EDI,2013,0,6,BSV,375952.41
EDI,2013,0,18,SBF,100076.5
EDI,2013,0,4,IVI,884821.3
EDI,2013,0,13,IVI,1989.32
EDI,2013,0,18,BFS,13341017.04
EDI,2013,0,6,GS-EDI,46092.75
EDI,2013,0,15,EBG,10188.6
EDI,2013,0,4,BVET,22696.55
EDI,2013,0,14,EBG,200.0
EDI,2013,0,18,BSV,4007222.05
EDI,2013,0,6,NB,90181.3
EDI,2013,0,18,GS-EDI,1457051
EDI,2013,0,9,BAG,-102.54
EDI,2013,0,6,MeteoSchweiz,193980.77
EDI,2013,0,14,SBF,387.05
EDI,2013,0,18,MeteoSchweiz,7863754.12
EDI,2013,0,9,MeteoSchweiz,182357.29
EDI,2013,0,19,MeteoSchweiz,324352.85
EDI,2013,0,18,NB,1691860.43
EDI,2013,0,9,BFS,7658.87
EDI,2013,0,14,BFS,104592.95
EDI,2013,0,22,IVI,364524.56
EDI,2013,0,15,BVET,555823.05
EDI,2013,0,14,MeteoSchweiz,49615.1
EDI,2013,0,22,SBF,30188.75
EDI,2013,0,22,MeteoSchweiz,1777685.6
EDI,2013,0,19,BFS,280439.05
EDI,2013,0,22,EBG,109448.33
EDI,2013,0,3,BAK,30296.35
EDI,2013,0,22,BSV,406878.05
EDI,2013,0,4,BAR,18708.6
EDI,2013,0,15,NB,44905.53
EDI,2013,0,5,IVI,724897.19
EDI,2013,0,15,MeteoSchweiz,2268083.51
EDI,2013,0,4,BAG,903475.25
EDI,2013,0,4,BAK,24647.75
EDI,2013,0,6,BFS,90861.21
EDI,2013,0,17,MeteoSchweiz,1139641.15
EDI,2013,0,18,BVET,4048508.97
EDI,2013,0,3,MeteoSchweiz,2938.65
EDI,2013,0,18,IVI,230446.3
EDI,2013,0,4,BSV,804.5
EDI,2013,0,2,IVI,14964.6
EDI,2013,0,9,IVI,9345.63
EDI,2013,0,22,BVET,1473402.8
EDI,2013,0,3,IVI,18088.77
EDI,2013,0,14,BVET,23791.75
EDI,2013,0,15,BFS,1836814.04
EDI,2013,0,15,IVI,56636.1
EDI,2013,0,15,SBF,13158.1
EDI,2013,0,17,NB,50000.0
EDI,2013,0,17,BAK,56197.65
EDI,2013,0,14,GS-EDI,45381.45
EDI,2013,0,14,BAR,3227.7
EDI,2013,0,14,BAK,40129.65
EDI,2013,0,14,BAG,73287.65
EDI,2013,0,13,MeteoSchweiz,16588.57
EDI,2013,0,2,MeteoSchweiz,3260.3
EDI,2013,0,15,BAG,574973.92
EDI,2013,0,3,BVET,2470.1
EDI,2013,0,12,IVI,8257.2
EDI,2013,0,22,GS-EDI,166320.68
EDI,2013,0,10,MeteoSchweiz,5763.45
EDI,2013,0,15,BAR,150735
EDI,2013,0,6,IVI,9074.25
EDI,2013,0,6,EBG,4626.95
EDI,2013,0,10,BVET,18941.65
EDI,2013,0,14,IVI,10372.8
EDI,2013,0,19,IVI,194158.75
EDI,2013,0,12,BVET,2315.7
EDI,2013,0,18,EBG,847377.16
EDI,2013,0,5,BAG,340950.36
EDI,2013,0,6,SBF,997.9
EDI,2013,0,6,BVET,41137.45
EDI,2013,0,15,BSV,1436251.95
EDI,2013,0,4,MeteoSchweiz,2015773.41
EDI,2013,0,19,BVET,180223.35
EDI,2013,0,11,BSV,1437.25
EDI,2013,0,9,BVET,45749.55
EDI,2013,0,13,BVET,35832.49
EDI,2013,0,22,NB,2482025.53
EDI,2013,0,1,IVI,42097.32
EDI,2013,0,22,BAG,2287044.73
EDI,2013,0,22,BAK,3977861.18
EDI,2013,0,6,BAR,77265.82
EDI,2013,0,12,MeteoSchweiz,11546.9
EDI,2013,0,18,BAR,1998616.54
EDI,2013,0,22,BAR,401489.28
EDI,2013,0,6,BAK,283412.88
EDI,2013,0,18,BAK,1738733.61
EDI,2013,0,6,BAG,15861.44
EDI,2013,0,18,BAG,23958903.06
EDI,2013,0,22,BFS,1100064.07
EDI,2013,0,19,BAG,372259.55
EDI,2013,0,19,BAK,198856.58
EDI,2014,481143691,18,BAG,21351.6
EDI,2014,481143691,18,BFS,5857169.45
EDI,2014,481143691,18,BSV,66906
EDI,2014,485765205,18,BAG,4983201.85
EDI,2014,485765205,18,BLV,369751.55
EDI,2014,485765205,22,BAG,20612.6
EDI,2014,485765205,22,BLV,16404.15
EDI,2014,483557190,18,BLV,1993655.4
EDI,2014,483557190,22,BLV,1964250
EDI,2014,488909037,22,BAG,2874523
EDI,2014,488909037,22,BLV,375
EDI,2014,488909037,22,IVI,21869.15
EDI,2014,488909037,18,BAG,181956.5
EDI,2014,488909037,18,BLV,146238.4
EDI,2014,488909037,18,BAG,13929
EDI,2014,488909037,18,BLV,18736.4
EDI,2014,488909037,18,IVI,54
EDI,2014,488909037,5,IVI,29261.8
EDI,2014,488909037,3,IVI,12015
EDI,2014,488909037,15,IVI,289.45
EDI,2014,488909037,9,IVI,35
EDI,2014,486234347,18,BAG,2273188.4
EDI,2014,486234347,18,BSV,48880
EDI,2014,486234347,22,BAG,2860.5
EDI,2014,486234347,22,NB,90
EDI,2014,486234347,6,BSV,98
EDI,2014,484005108,18,BAG,2187759
EDI,2014,480994557,19,BAK,1969501.15
EDI,2014,480994557,22,BAK,61314.8
EDI,2014,480994557,22,NB,6249.2
EDI,2014,481363729,18,BAG,237000
EDI,2014,481363729,18,BFS,1617870.65
EDI,2014,481363729,18,BSV,30000
EDI,2014,481363729,18,BAK,40176
EDI,2014,481363729,18,BAK,5400
EDI,2014,481363729,18,BAG,1404
EDI,2014,480193374,18,BAG,70387.9
EDI,2014,480193374,18,BFS,1679023.5
EDI,2014,480193374,18,BSV,85104
EDI,2014,480193374,22,MeteoSchweiz,32346
EDI,2014,480193374,18,BAG,5196
EDI,2014,485479096,22,BAK,1735489.15
EDI,2014,485479096,18,BAK,61252.2
EDI,2014,482842911,18,BAG,564860.7
EDI,2014,482842911,18,BFS,60829.5
EDI,2014,482842911,18,BLV,101973.55
EDI,2014,482842911,15,BLV,678474.4
EDI,2014,482842911,15,BAG,183.6
EDI,2014,482842911,15,BFS,58040.1
EDI,2014,482842911,15,BLV,135773.8
EDI,2014,482842911,18,BAG,147478.05
EDI,2014,482842911,18,BLV,866.7
EDI,2014,481907673,18,MeteoSchweiz,1037000
EDI,2014,481907673,18,NB,59000
EDI,2014,481907673,18,MeteoSchweiz,40000
EDI,2014,481907673,18,BFS,407884.5
EDI,2014,481907673,22,MeteoSchweiz,43731.15
EDI,2014,481907673,22,BFS,117.5
EDI,2014,481907673,18,MeteoSchweiz,582
EDI,2014,481991560,17,MeteoSchweiz,1527869
EDI,2014,481991560,18,MeteoSchweiz,162
EDI,2014,482752065,22,BAG,1204799.5
EDI,2014,482752065,22,NB,12
EDI,2014,482752065,18,BAG,238968.6
EDI,2014,482752065,18,BFS,31981.5
EDI,2014,482752065,18,BAG,2300
EDI,2014,480683648,6,GS-EDI,30405.7
EDI,2014,480683648,6,EBG,5661.7
EDI,2014,480683648,6,BAR,20324.15
EDI,2014,480683648,6,BAK,113948.95
EDI,2014,480683648,6,MeteoSchweiz,304373.9
EDI,2014,480683648,6,BAG,314253.3
EDI,2014,480683648,6,BFS,241165.35
EDI,2014,480683648,6,BSV,165387.65
EDI,2014,480683648,6,BLV,137435.1
EDI,2014,480683648,6,IVI,20983.74
EDI,2014,480683648,22,GS-EDI,360
EDI,2014,480683648,22,BAR,364.5
EDI,2014,480683648,22,BAK,696.15
EDI,2014,480683648,22,MeteoSchweiz,17078.85
EDI,2014,480683648,22,BAG,8768.93
EDI,2014,480683648,22,BFS,64445.6
EDI,2014,480683648,22,BSV,2940
EDI,2014,480683648,22,IVI,879.96
EDI,2014,480683648,18,BAG,11204.52
EDI,2014,480683648,15,MeteoSchweiz,903.3
EDI,2014,480683648,18,BLV,364.7
EDI,2014,482832115,14,MeteoSchweiz,19055.8
EDI,2014,482832115,14,BFS,1437346.1
EDI,2014,480193184,18,BFS,1405134.55
EDI,2014,480676931,18,BAG,1350224.65
EDI,2014,481843717,18,BAG,1314671
EDI,2014,482461691,18,BAG,1284185.65
EDI,2014,482461691,18,BAG,10625.6
EDI,2014,482461691,22,BAG,2294
EDI,2014,483948647,18,BAG,1242441
EDI,2014,483948647,22,BAG,771.5
EDI,2014,317802882,17,MeteoSchweiz,877127.65
EDI,2014,317802882,4,MeteoSchweiz,350944.13
EDI,2014,481088086,18,BFS,911038.35
EDI,2014,481088086,22,BFS,299710.25
EDI,2014,481088086,18,BFS,12846.75
EDI,2014,485388701,18,BAG,844014.75
EDI,2014,485388701,18,BAG,333262
EDI,2014,481700292,18,BFS,7590
EDI,2014,481700292,18,BLV,1168359
EDI,2014,481700292,22,IVI,1100
EDI,2014,480476258,22,MeteoSchweiz,428846.35
EDI,2014,480476258,15,MeteoSchweiz,342056.5
EDI,2014,480476258,15,MeteoSchweiz,163706.35
EDI,2014,480476258,19,MeteoSchweiz,162981.1
EDI,2014,480476258,15,MeteoSchweiz,35783.5
EDI,2014,480476258,18,MeteoSchweiz,23307.8
EDI,2014,480476258,17,MeteoSchweiz,16046.5
EDI,2014,480476258,6,MeteoSchweiz,2199.65
EDI,2014,480476258,18,MeteoSchweiz,999
EDI,2014,480476258,4,MeteoSchweiz,230
EDI,2014,480232263,18,BAR,11284.1
EDI,2014,480232263,18,BAK,25725.6
EDI,2014,480232263,18,BFS,816626.05
EDI,2014,480232263,18,NB,70891.7
EDI,2014,480232263,18,BAG,114047.1
EDI,2014,480232263,22,MeteoSchweiz,33065.1
EDI,2014,480232263,15,BFS,22747.5
EDI,2014,482020240,18,BAG,1042230
EDI,2014,484731026,18,BFS,703758.05
EDI,2014,484731026,18,BLV,55849.5
EDI,2014,484731026,18,BLV,87075
EDI,2014,484731026,15,BFS,56376
EDI,2014,484731026,18,BFS,3207.6
EDI,2014,481861545,18,GS-EDI,98400
EDI,2014,481861545,18,EBG,68038.6
EDI,2014,481861545,18,BAG,332285.2
EDI,2014,481861545,18,BFS,59490
EDI,2014,481861545,18,BSV,240000
EDI,2014,481861545,18,BAG,9997
EDI,2014,488547563,17,BAR,421485.75
EDI,2014,488547563,17,NB,370714.8
EDI,2014,488547563,18,NB,4838.4
EDI,2014,482468738,22,MeteoSchweiz,664227.27
EDI,2014,482468738,18,MeteoSchweiz,105463.18
EDI,2014,482468738,15,MeteoSchweiz,18660.46
EDI,2014,482758612,18,BAG,777209.15
EDI,2014,537708422,18,GS-EDI,171000
EDI,2014,537708422,18,BAK,567174.5
EDI,2014,537708422,9,BAK,25200
EDI,2014,537708422,18,BAK,1200
EDI,2014,728423943,18,MeteoSchweiz,258638
EDI,2014,728423943,18,BLV,441106
EDI,2014,728423943,15,BLV,60208
EDI,2014,728423943,15,BLV,3266.25
EDI,2014,482522427,14,GS-EDI,21809.3
EDI,2014,482522427,14,EBG,11572.4
EDI,2014,482522427,14,BAR,14082.4
EDI,2014,482522427,14,BAK,252000.6
EDI,2014,482522427,14,BAG,234886.15
EDI,2014,482522427,14,BSV,76593.55
EDI,2014,482522427,14,BLV,132409.85
EDI,2014,482522427,14,IVI,1853.7
EDI,2014,485613595,18,BFS,731851
EDI,2014,481087984,18,EBG,19991.9
EDI,2014,481087984,18,BAK,94716
EDI,2014,481087984,18,BAG,450466.3
EDI,2014,481087984,18,BSV,125000
EDI,2014,481087984,18,BAG,30000
EDI,2014,480498104,4,MeteoSchweiz,494934.95
EDI,2014,480498104,22,MeteoSchweiz,181288.8
EDI,2014,480498104,17,MeteoSchweiz,35466.85
EDI,2014,482427916,18,BAG,693228.61
EDI,2014,482427916,22,BAG,5979.5
EDI,2014,482427916,22,BFS,2550
EDI,2014,482427916,18,BAG,1275
EDI,2014,0,7,BFS,9423.65
EDI,2014,0,6,BSV,429608.47
EDI,2014,0,4,IVI,517221.09
EDI,2014,0,13,IVI,1583.4
EDI,2014,0,19,BLV,185443.45
EDI,2014,0,18,BFS,10140899.03
EDI,2014,0,6,BLV,325952.84
EDI,2014,0,10,BLV,1564.45
EDI,2014,0,6,GS-EDI,79356.65
EDI,2014,0,15,EBG,2300
EDI,2014,0,9,BAK,53742.74
EDI,2014,0,18,BSV,5920360.83
EDI,2014,0,6,NB,115592.46
EDI,2014,0,18,GS-EDI,1613265.66
EDI,2014,0,19,IVI,28247.15
EDI,2014,0,6,MeteoSchweiz,406619.07
EDI,2014,0,15,BLV,345694.58
EDI,2014,0,18,MeteoSchweiz,6793171.27
EDI,2014,0,9,MeteoSchweiz,142497.55
EDI,2014,0,19,MeteoSchweiz,53990.0
EDI,2014,0,18,NB,1188660.13
EDI,2014,0,9,BFS,294942.83
EDI,2014,0,14,BFS,2136.85
EDI,2014,0,22,IVI,559720.54
EDI,2014,0,7,IVI,5879.85
EDI,2014,0,14,MeteoSchweiz,65039.49
EDI,2014,0,12,BAR,4968
EDI,2014,0,22,MeteoSchweiz,4739060.37
EDI,2014,0,19,BFS,213668.45
EDI,2014,0,7,BLV,9553.55
EDI,2014,0,22,BSV,312500.65
EDI,2014,0,4,BAR,17888.4
EDI,2014,0,15,NB,384626.71
EDI,2014,0,3,BLV,3326.4
EDI,2014,0,5,IVI,1317888.06
EDI,2014,0,15,MeteoSchweiz,1596098.81
EDI,2014,0,22,BLV,926313.57
EDI,2014,0,4,BAG,642258.8
EDI,2014,0,17,IVI,369.15
EDI,2014,0,6,BFS,166155.9
EDI,2014,0,14,BLV,8903.95
EDI,2014,0,17,MeteoSchweiz,878961.22
EDI,2014,0,18,IVI,352704.66
EDI,2014,0,4,BSV,2517.4
EDI,2014,0,2,IVI,21262.05
EDI,2014,0,9,IVI,14175.56
EDI,2014,0,3,IVI,17071.55
EDI,2014,0,18,BLV,5240286.48
EDI,2014,0,15,BFS,1570351.69
EDI,2014,0,15,IVI,40621.45
EDI,2014,0,17,NB,132277.7
EDI,2014,0,14,GS-EDI,39595.85
EDI,2014,0,14,BAR,3452.25
EDI,2014,0,14,BAK,18426.56
EDI,2014,0,14,BAG,72463.0
EDI,2014,0,13,MeteoSchweiz,23751.8
EDI,2014,0,15,BAK,8138.5
EDI,2014,0,2,MeteoSchweiz,38261.45
EDI,2014,0,15,BAG,196701.04
EDI,2014,0,12,IVI,5532.45
EDI,2014,0,22,GS-EDI,173211.37
EDI,2014,0,10,MeteoSchweiz,12011.75
EDI,2014,0,15,BAR,80655.95
EDI,2014,0,6,IVI,28248.18
EDI,2014,0,14,BSV,487.15
EDI,2014,0,6,EBG,8785.94
EDI,2014,0,14,IVI,26715.48
EDI,2014,0,5,BLV,195479.82
EDI,2014,0,18,EBG,1067083.71
EDI,2014,0,5,BAG,71949.67
EDI,2014,0,22,EBG,113397.72
EDI,2014,0,1,NB,720
EDI,2014,0,15,BSV,428881.88
EDI,2014,0,4,MeteoSchweiz,2048037.58
EDI,2014,0,9,BLV,69429.25
EDI,2014,0,12,BLV,44368.5
EDI,2014,0,13,BLV,38107.53
EDI,2014,0,22,NB,2714010.43
EDI,2014,0,1,IVI,55532.95
EDI,2014,0,22,BAG,5061824.12
EDI,2014,0,22,BAK,4512582.05
EDI,2014,0,6,BAR,63770.94
EDI,2014,0,12,MeteoSchweiz,10871.3
EDI,2014,0,18,BAR,1164177.57
EDI,2014,0,22,BAR,221482.55
EDI,2014,0,6,BAK,204905.73
EDI,2014,0,18,BAK,2128216.96
EDI,2014,0,6,BAG,208084.57
EDI,2014,0,18,BAG,18279225.91
EDI,2014,0,22,BFS,1502431.69
EDI,2014,0,19,BAG,269902.05
EDI,2014,0,19,BAK,399505.15
EDI,2014,0,4,BLV,735444.71
EDI,2014,0,12,NB,500
EFD,2011,480014468,15,EZV,32804
EFD,2011,480014468,15,BIT,47790053.89
EFD,2011,480014468,15,BBL,3198378.39
EFD,2011,480014468,18,GS-EFD,79897.95
EFD,2011,480014468,18,BIT,843439.3
EFD,2011,480014468,10,BBL,748610.71
EFD,2011,480014468,19,EZV,244097
EFD,2011,480014468,19,BBL,13771.5
EFD,2011,480014468,15,BIT,224565.45
EFD,2011,480014468,15,BBL,139843.85
EFD,2011,480014468,19,EZV,43860.35
EFD,2011,480014468,19,BBL,50486.75
EFD,2011,480014468,19,EZV,22781.7
EFD,2011,480014468,19,BBL,2641.6
EFD,2011,480014468,22,EZV,735.47
EFD,2011,483248357,15,EZV,13849004.85
EFD,2011,483248357,19,EZV,3371036.46
EFD,2011,483248357,4,EZV,1597702.49
EFD,2011,483248357,17,EZV,1388072.02
EFD,2011,483248357,15,EZV,119830.95
EFD,2011,483248357,18,EZV,2730
EFD,2011,483248357,22,EZV,-0.01
EFD,2011,481911931,19,BBL,16336608
EFD,2011,480008192,15,BIT,150397.05
EFD,2011,480008192,15,BBL,8411844.1
EFD,2011,480008192,15,BIT,2124597.29
EFD,2011,480008192,15,BBL,5054650.85
EFD,2011,480008192,18,GS-EFD,95467.9
EFD,2011,480008192,18,BIT,342965.85
EFD,2011,480008192,18,GS-EFD,94881.4
EFD,2011,480008192,15,BBL,37953.6
EFD,2011,480008192,18,BIT,22516.6
EFD,2011,480008192,22,BIT,-0.01
EFD,2011,482522427,14,GS-EFD,8368.5
EFD,2011,482522427,14,EFV,303203.24
EFD,2011,482522427,14,ZAS,6371.42
EFD,2011,482522427,14,swissmint,183025.65
EFD,2011,482522427,14,ESTV,2013895.45
EFD,2011,482522427,14,EZV,4939328.55
EFD,2011,482522427,14,BIT,61796.25
EFD,2011,482522427,14,EFK,16574.75
EFD,2011,482522427,14,EPA,326246.75
EFD,2011,482522427,14,BBL,7788763.69
EFD,2011,482522427,14,SIF,1624.3
EFD,2011,482522427,18,BBL,38590.25
EFD,2011,482522427,15,BIT,5375.8
EFD,2011,482522427,22,BIT,99.85
EFD,2011,989276399,15,BBL,13777301.68
EFD,2011,989276399,15,BBL,1165087.21
EFD,2011,989276399,13,BIT,4139.69
EFD,2011,989276399,22,BIT,14
EFD,2011,483485207,19,BBL,14181939.7
EFD,2011,483485207,19,BBL,-94396.7
EFD,2011,480683648,15,BIT,4179138.95
EFD,2011,480683648,19,EZV,403854.9
EFD,2011,480683648,19,BBL,3651463.55
EFD,2011,480683648,6,GS-EFD,96423.9
EFD,2011,480683648,6,EFV,80577.05
EFD,2011,480683648,6,ZAS,237205.65
EFD,2011,480683648,6,swissmint,7360.4
EFD,2011,480683648,6,ESTV,668.8
EFD,2011,480683648,6,EZV,787025.75
EFD,2011,480683648,6,BIT,432827.85
EFD,2011,480683648,6,EFK,102328.2
EFD,2011,480683648,6,EPA,66091.95
EFD,2011,480683648,6,BBL,332642.75
EFD,2011,480683648,6,SIF,29799.65
EFD,2011,480683648,22,EZV,1463857
